doc_no,company_code,fisc_year,line_no,post_date,doc_date,fisc_month,acc_code,acc_name,acc_type,amount,dc_indicator,counterparty,department,description,doc_type,reversal_yn,reversal_ref,_post_year,_post_month,_post_day,_post_weekday,_post_quarter,_is_weekend,_fisc_month_int,_debit,_credit,_amount,_is_pl,_is_reversal_flag,_flag_weekend,_flag_reversal,_flag_out_of_period,_flag_duplicate
90000086,C001,2022,1,2022-02-23,2022-02-23,02월,121000,Unfinished products,손익계산서(PL),3300,차변(Debit),customer-Louisiana,,,청구서검증,해당없음,,2022,2,23,Wednesday,1,FALSE,2,3300,0,3300,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000084,C001,2022,1,2022-02-23,2022-02-23,02월,121000,Unfinished products,손익계산서(PL),4372.5,차변(Debit),Customer-Georgia,,,청구서검증,해당없음,,2022,2,23,Wednesday,1,FALSE,2,4372.5,0,4372.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000085,C001,2022,1,2022-02-23,2022-02-23,02월,121000,Unfinished products,손익계산서(PL),550,차변(Debit),Customer-Georgia,,,청구서검증,해당없음,,2022,2,23,Wednesday,1,FALSE,2,550,0,550,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000087,C001,2022,1,2022-02-28,2022-02-28,02월,121000,Unfinished products,손익계산서(PL),660,차변(Debit),Customer-Las Vegas,,,청구서검증,역분개,100000010,2022,2,28,Monday,1,FALSE,2,660,0,660,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
90000088,C001,2022,1,2022-02-28,2022-02-28,02월,121000,Unfinished products,손익계산서(PL),990,차변(Debit),Customer-Las Vegas,,,청구서검증,역분개,100000011,2022,2,28,Monday,1,FALSE,2,990,0,990,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
90000090,C001,2022,1,2022-03-03,2022-03-03,03월,121000,Unfinished products,손익계산서(PL),110,차변(Debit),Customer-California,,,청구서검증,해당없음,,2022,3,3,Thursday,1,FALSE,3,110,0,110,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000091,C001,2022,1,2022-03-04,2022-03-04,03월,121000,Unfinished products,손익계산서(PL),110,차변(Debit),Customer-California,,,청구서검증,해당없음,,2022,3,4,Friday,1,FALSE,3,110,0,110,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000093,C001,2022,1,2022-03-04,2022-03-04,03월,121000,Unfinished products,손익계산서(PL),110,차변(Debit),Customer-California,,,청구서검증,해당없음,,2022,3,4,Friday,1,FALSE,3,110,0,110,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000094,C001,2022,1,2022-03-04,2022-03-04,03월,121000,Unfinished products,손익계산서(PL),110,차변(Debit),Customer-California,,,청구서검증,해당없음,,2022,3,4,Friday,1,FALSE,3,110,0,110,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000092,C001,2022,1,2022-03-04,2022-03-04,03월,121000,Unfinished products,손익계산서(PL),110,차변(Debit),Customer-California,,,청구서검증,해당없음,,2022,3,4,Friday,1,FALSE,3,110,0,110,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000089,C001,2022,1,2022-03-03,2022-03-03,03월,121000,Unfinished products,손익계산서(PL),108.63,차변(Debit),customer-Louisiana,,,청구서검증,해당없음,,2022,3,3,Thursday,1,FALSE,3,108.63,0,108.63,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1800000000,C001,2022,1,2022-01-10,2022-01-10,01월,121000,Unfinished products,손익계산서(PL),1100,차변(Debit),CDA_Test_99,,,고객청구서,해당없음,,2022,1,10,Monday,1,FALSE,1,1100,0,1100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1800000001,C001,2022,1,2022-02-17,2022-02-17,02월,121000,Unfinished products,손익계산서(PL),1100,차변(Debit),customer-New York,,,고객청구서,해당없음,,2022,2,17,Thursday,1,FALSE,2,1100,0,1100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1800000002,C002,2022,1,2022-02-17,2022-02-17,02월,121000,Unfinished products,손익계산서(PL),2200,차변(Debit),Customer-Los Angeles,,,고객청구서,해당없음,,2022,2,17,Thursday,1,FALSE,2,2200,0,2200,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1800000000,C002,2022,1,2022-02-04,2022-02-04,02월,121000,Unfinished products,손익계산서(PL),1000,차변(Debit),Customer-Los Angeles,,,고객청구서,해당없음,,2022,2,4,Friday,1,FALSE,2,1000,0,1000,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1800000001,C002,2022,1,2022-02-17,2022-02-17,02월,121000,Unfinished products,손익계산서(PL),2200,차변(Debit),Customer-Los Angeles,,,고객청구서,해당없음,,2022,2,17,Thursday,1,FALSE,2,2200,0,2200,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1800000000,C005,2022,1,2022-02-17,2022-02-15,02월,121000,Unfinished products,손익계산서(PL),10.5,차변(Debit),customer-JP-JAPAN,,,고객청구서,해당없음,,2022,2,17,Thursday,1,FALSE,2,10.5,0,10.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000000,C001,2022,1,2022-01-10,2022-01-10,01월,121000,Unfinished products,손익계산서(PL),11,차변(Debit),CDA_Test_99,,,청구서검증,해당없음,,2022,1,10,Monday,1,FALSE,1,11,0,11,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000001,C001,2022,1,2022-01-10,2022-01-10,01월,121000,Unfinished products,손익계산서(PL),11,차변(Debit),CDA_Test_99,,,청구서검증,해당없음,,2022,1,10,Monday,1,FALSE,1,11,0,11,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000002,C001,2022,1,2022-01-10,2022-01-10,01월,121000,Unfinished products,손익계산서(PL),11,차변(Debit),CDA_Test_99,,,청구서검증,해당없음,,2022,1,10,Monday,1,FALSE,1,11,0,11,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000003,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),22,차변(Debit),Customer-California,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,22,0,22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000004,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),22,차변(Debit),Customer-California,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,22,0,22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000005,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),4.4,차변(Debit),Customer-Georgia,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,4.4,0,4.4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000006,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),4.4,차변(Debit),Customer-Georgia,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,4.4,0,4.4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000007,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),400,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,400,0,400,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000008,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),500,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,500,0,500,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000009,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),44,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,44,0,44,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000011,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),92.4,차변(Debit),Customer-Atlanta,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,92.4,0,92.4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000013,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),26.4,차변(Debit),Customer-Chicago,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,26.4,0,26.4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000015,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),28.6,차변(Debit),Customer-Chicago,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,28.6,0,28.6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000017,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),1683,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,1683,0,1683,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000019,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),1969,차변(Debit),Customer-Elec-Credit,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,1969,0,1969,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000021,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),88,차변(Debit),Customer-New Orleans,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,88,0,88,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000022,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),22,차변(Debit),Customer-New Orleans,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,22,0,22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000023,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),46.2,차변(Debit),Customer-New Orleans,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,46.2,0,46.2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000024,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),13.2,차변(Debit),Customer-New Orleans,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,13.2,0,13.2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000025,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),26.4,차변(Debit),Customer-Boston,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,26.4,0,26.4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000026,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),4.4,차변(Debit),Customer-Boston,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,4.4,0,4.4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000027,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),28.6,차변(Debit),Customer-Boston,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,28.6,0,28.6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000028,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),15.4,차변(Debit),Customer-Boston,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,15.4,0,15.4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000029,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),1826,차변(Debit),Customer-Elec-Debit,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,1826,0,1826,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000030,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),242,차변(Debit),Customer-Elec-Debit,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,242,0,242,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000031,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),88,차변(Debit),Customer-Manchester,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,88,0,88,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000033,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),92.4,차변(Debit),Customer-Manchester,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,92.4,0,92.4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000035,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),55,차변(Debit),Customer-Newark,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,55,0,55,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000037,C001,2022,1,2022-01-11,2022-01-11,01월,121000,Unfinished products,손익계산서(PL),3652,차변(Debit),Customer-Elec-Return,,,청구서검증,해당없음,,2022,1,11,Tuesday,1,FALSE,1,3652,0,3652,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000039,C001,2022,1,2022-01-12,2022-01-12,01월,121000,Unfinished products,손익계산서(PL),44,차변(Debit),Customer-New Orleans,,,청구서검증,해당없음,,2022,1,12,Wednesday,1,FALSE,1,44,0,44,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000040,C001,2022,1,2022-01-16,2022-01-16,01월,121000,Unfinished products,손익계산서(PL),88,차변(Debit),Customer-California,,,청구서검증,역분개,100000001,2022,1,16,Sunday,1,TRUE,1,88,0,88,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
90000041,C001,2022,1,2022-01-16,2022-01-16,01월,121000,Unfinished products,손익계산서(PL),26.4,차변(Debit),Customer-Florida,,,청구서검증,역분개,100000002,2022,1,16,Sunday,1,TRUE,1,26.4,0,26.4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
90000042,C001,2022,1,2022-01-16,2022-01-16,01월,121000,Unfinished products,손익계산서(PL),3652,차변(Debit),Customer-Georgia,,,청구서검증,역분개,100000003,2022,1,16,Sunday,1,TRUE,1,3652,0,3652,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
90000043,C001,2022,1,2022-01-16,2022-01-16,01월,121000,Unfinished products,손익계산서(PL),92.4,차변(Debit),Customer-California,,,청구서검증,해당없음,,2022,1,16,Sunday,1,TRUE,1,92.4,0,92.4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
90000044,C001,2022,1,2022-01-16,2022-01-16,01월,121000,Unfinished products,손익계산서(PL),22,차변(Debit),Customer-Florida,,,청구서검증,해당없음,,2022,1,16,Sunday,1,TRUE,1,22,0,22,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
90000045,C001,2022,1,2022-01-16,2022-01-16,01월,121000,Unfinished products,손익계산서(PL),3564,차변(Debit),Customer-Georgia,,,청구서검증,해당없음,,2022,1,16,Sunday,1,TRUE,1,3564,0,3564,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
90000047,C001,2022,1,2022-01-18,2022-01-18,01월,121000,Unfinished products,손익계산서(PL),4.4,차변(Debit),Customer-Florida,,,청구서검증,해당없음,,2022,1,18,Tuesday,1,FALSE,1,4.4,0,4.4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000049,C001,2022,1,2022-01-18,2022-01-18,01월,121000,Unfinished products,손익계산서(PL),99,차변(Debit),Customer-Georgia,,,청구서검증,해당없음,,2022,1,18,Tuesday,1,FALSE,1,99,0,99,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000050,C001,2022,1,2022-01-17,2022-01-17,01월,121000,Unfinished products,손익계산서(PL),88,차변(Debit),Customer-Indiana,,,청구서검증,해당없음,,2022,1,17,Monday,1,FALSE,1,88,0,88,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000051,C001,2022,1,2022-01-17,2022-01-17,01월,121000,Unfinished products,손익계산서(PL),44,차변(Debit),Customer-Indiana,,,청구서검증,해당없음,,2022,1,17,Monday,1,FALSE,1,44,0,44,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000052,C001,2022,1,2022-01-17,2022-01-17,01월,121000,Unfinished products,손익계산서(PL),52.8,차변(Debit),Customer-Las Vegas,,,청구서검증,해당없음,,2022,1,17,Monday,1,FALSE,1,52.8,0,52.8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000053,C001,2022,1,2022-01-17,2022-01-17,01월,121000,Unfinished products,손익계산서(PL),176,차변(Debit),Customer-Las Vegas,,,청구서검증,해당없음,,2022,1,17,Monday,1,FALSE,1,176,0,176,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000054,C001,2022,1,2022-01-18,2022-01-18,01월,121000,Unfinished products,손익계산서(PL),176,차변(Debit),Customer-California,,,청구서검증,해당없음,,2022,1,18,Tuesday,1,FALSE,1,176,0,176,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000055,C001,2022,1,2022-01-23,2022-01-23,01월,121000,Unfinished products,손익계산서(PL),330,차변(Debit),customer-Louisiana,,,청구서검증,해당없음,,2022,1,23,Sunday,1,TRUE,1,330,0,330,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
90000056,C001,2022,1,2022-01-23,2022-01-23,01월,121000,Unfinished products,손익계산서(PL),396,차변(Debit),customer-Louisiana,,,청구서검증,해당없음,,2022,1,23,Sunday,1,TRUE,1,396,0,396,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
90000057,C001,2022,1,2022-01-23,2022-01-23,01월,121000,Unfinished products,손익계산서(PL),1980,차변(Debit),customer-Louisiana,,,청구서검증,해당없음,,2022,1,23,Sunday,1,TRUE,1,1980,0,1980,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
90000058,C001,2022,1,2022-01-23,2022-01-23,01월,121000,Unfinished products,손익계산서(PL),3938,차변(Debit),Customer-Las Vegas,,,청구서검증,해당없음,,2022,1,23,Sunday,1,TRUE,1,3938,0,3938,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
90000059,C001,2022,1,2022-01-24,2022-01-24,01월,121000,Unfinished products,손익계산서(PL),660,차변(Debit),customer-Louisiana,,,청구서검증,해당없음,,2022,1,24,Monday,1,FALSE,1,660,0,660,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000060,C001,2022,1,2022-01-24,2022-01-24,01월,121000,Unfinished products,손익계산서(PL),14052.5,차변(Debit),Customer-Elec,,,청구서검증,해당없음,,2022,1,24,Monday,1,FALSE,1,14052.5,0,14052.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000000,C002,2022,1,2022-01-17,2022-01-17,01월,121000,Unfinished products,손익계산서(PL),88,차변(Debit),Customer-Los Angeles,,,청구서검증,해당없음,,2022,1,17,Monday,1,FALSE,1,88,0,88,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000001,C002,2022,1,2022-01-17,2022-01-17,01월,121000,Unfinished products,손익계산서(PL),52.8,차변(Debit),US01 I/C Customer,,,청구서검증,해당없음,,2022,1,17,Monday,1,FALSE,1,52.8,0,52.8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000002,C002,2022,1,2022-01-17,2022-01-17,01월,121000,Unfinished products,손익계산서(PL),66,차변(Debit),US01 I/C Customer,,,청구서검증,해당없음,,2022,1,17,Monday,1,FALSE,1,66,0,66,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000000,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),2265,차변(Debit),Customer-Fredericton,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,2265,0,2265,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000001,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),2265,차변(Debit),Customer-Fredericton,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,2265,0,2265,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000002,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),990,차변(Debit),Customer-Fredericton,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,990,0,990,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000003,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),16500,차변(Debit),Customer-Fredericton,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,16500,0,16500,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000004,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),2265,차변(Debit),customer-CA- Alberta,,,청구서검증,역분개,100000003,2022,1,25,Tuesday,1,FALSE,1,2265,0,2265,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
90000005,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),2370,차변(Debit),customer-CA- Alberta,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,2370,0,2370,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000007,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),1200,차변(Debit),customer-CA- Alberta,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,1200,0,1200,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000009,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),18000,차변(Debit),customer-CA- Alberta,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,18000,0,18000,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000011,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),1995,차변(Debit),customer-CA-British Columbia,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,1995,0,1995,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000012,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),270,차변(Debit),customer-CA-British Columbia,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,270,0,270,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000013,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),750,차변(Debit),customer-CA-British Columbia,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,750,0,750,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000014,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),240,차변(Debit),customer-CA-British Columbia,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,240,0,240,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000015,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),15000,차변(Debit),customer-CA-British Columbia,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,15000,0,15000,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000016,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),1500,차변(Debit),customer-CA-British Columbia,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,1500,0,1500,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000017,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),2265,차변(Debit),Customer-Yellowknife,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,2265,0,2265,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000019,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),990,차변(Debit),Customer-Yellowknife,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,990,0,990,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000021,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),16500,차변(Debit),Customer-Yellowknife,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,16500,0,16500,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000023,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),1200,차변(Debit),customer-CA-New Brunswick,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,1200,0,1200,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000025,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),450,차변(Debit),customer-CA-New Brunswick,,,청구서검증,역분개,100000004,2022,1,25,Tuesday,1,FALSE,1,450,0,450,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
90000026,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),600,차변(Debit),customer-CA-New Brunswick,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,600,0,600,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000028,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),6750,차변(Debit),customer-CA-New Brunswick,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,6750,0,6750,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000029,C003,2022,1,2022-01-25,2022-01-25,01월,121000,Unfinished products,손익계산서(PL),750,차변(Debit),customer-CA-New Brunswick,,,청구서검증,해당없음,,2022,1,25,Tuesday,1,FALSE,1,750,0,750,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000032,C003,2022,1,2022-01-26,2022-01-26,01월,121000,Unfinished products,손익계산서(PL),450,차변(Debit),customer-CA-New Brunswick,,,청구서검증,해당없음,,2022,1,26,Wednesday,1,FALSE,1,450,0,450,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
90000033,C003,2022,1,2022-01-26,2022-01-26,01월,121000,Unfinished products,손익계산서(PL),9000,차변(Debit),customer-CA-New Brunswick,,,청구서검증,해당없음,,2022,1,26,Wednesday,1,FALSE,1,9000,0,9000,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
