전표번호,회사코드,회계연도,라인번호,전기일,증빙일,회계월,계정코드,계정명,계정속성(BS/PL),통합순금액(Net),통합거래처명,원가센터명(부서명),적요,전표성격,역분개여부,역분개참조번호
90000040,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000041,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000042,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000043,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000044,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000045,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000046,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000047,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000048,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000049,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000050,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000051,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000052,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000053,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000054,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000055,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000056,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000057,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000058,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000059,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000060,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000061,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000062,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000063,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000064,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000065,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000066,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000067,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000068,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000069,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000070,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000071,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000072,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000073,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000074,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000075,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000076,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000077,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000078,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000079,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000080,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000081,C004,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),183.93,customer-GE-Hamburg,,,청구서검증,해당없음,
90000082,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),548.35,customer-GE-Hamburg,,,청구서검증,해당없음,
90000083,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),479.81,customer-GE-Hamburg,,,청구서검증,해당없음,
90000084,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),628.32,customer-GE-Hamburg,,,청구서검증,해당없음,
90000085,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),719.71,customer-GE-Hamburg,,,청구서검증,해당없음,
90000086,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),137.09,customer-GE-Hamburg,,,청구서검증,해당없음,
90000087,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),479.81,customer-GE-Hamburg,,,청구서검증,해당없음,
90000088,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),628.32,customer-GE-Hamburg,,,청구서검증,해당없음,
90000089,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),1130.98,customer-GE-Hamburg,,,청구서검증,해당없음,
90000090,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),251.33,customer-GE-Hamburg,,,청구서검증,해당없음,
90000091,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),239.9,customer-GE-Hamburg,,,청구서검증,해당없음,
90000092,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),274.18,customer-GE-Hamburg,,,청구서검증,해당없음,
90000093,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),1079.57,customer-GE-Hamburg,,,청구서검증,해당없음,
90000094,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),251.33,customer-GE-Hamburg,,,청구서검증,해당없음,
90000095,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),239.9,customer-GE-Hamburg,,,청구서검증,해당없음,
90000096,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),274.18,customer-GE-Hamburg,,,청구서검증,해당없음,
90000097,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),1079.57,customer-GE-Hamburg,,,청구서검증,해당없음,
90000098,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),239.9,customer-GE-Hamburg,,,청구서검증,해당없음,
90000099,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),551.78,customer-GE-Hamburg,,,청구서검증,해당없음,
90000100,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),539.21,customer-GE-Hamburg,,,청구서검증,해당없음,
90000101,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),776.83,customer-GE-Hamburg,,,청구서검증,해당없음,
90000102,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),1233.79,customer-GE-Hamburg,,,청구서검증,해당없음,
90000103,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),239.9,customer-GE-Hamburg,,,청구서검증,해당없음,
90000104,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),329.01,customer-GE-Hamburg,,,청구서검증,해당없음,
90000105,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),735.71,customer-GE-Hamburg,,,청구서검증,해당없음,
90000106,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),1213.23,customer-GE-Hamburg,,,청구서검증,해당없음,
90000107,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),310.73,customer-GE-Hamburg,,,청구서검증,해당없음,
90000108,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),411.26,customer-GE-Hamburg,,,청구서검증,해당없음,
90000109,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),479.81,customer-GE-Hamburg,,,청구서검증,해당없음,
90000110,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),548.35,customer-GE-Hamburg,,,청구서검증,해당없음,
90000111,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),1655.34,customer-GE-Hamburg,,,청구서검증,해당없음,
90000112,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),269.61,customer-GE-Hamburg,,,청구서검증,해당없음,
90000113,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),466.1,customer-GE-Hamburg,,,청구서검증,해당없음,
90000114,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),548.35,customer-GE-Hamburg,,,청구서검증,해당없음,
90000115,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),599.76,customer-GE-Hamburg,,,청구서검증,해당없음,
90000116,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),548.35,customer-GE-Hamburg,,,청구서검증,해당없음,
90000117,C004,2022,1,2022-03-16,2022-03-16,03월,121000,Unfinished products,손익계산서(PL),987.03,customer-GE-Hamburg,,,청구서검증,해당없음,
